game_date,team_id,opp_id,team_rush_avg,team_pass_avg,opp_rush_avg,opp_pass_avg,team_rush_weak,team_pass_weak,opp_rush_weak,opp_pass_weak,weather,result
2008-08-30,774,463,,,,,,,,,0.0,0
2008-09-06,630,463,,,138.0,345.0,,,8.0,342.0,13.7,0
2008-09-13,472,463,,,118.5,280.5,,,59.5,292.0,0.3,0
2008-09-27,742,463,144.66666666666666,109.33333333333333,189.0,261.3333333333333,179.66666666666666,174.66666666666666,77.66666666666667,269.6666666666667,0.0,1
2008-10-04,434,463,169.66666666666666,427.0,156.25,265.5,116.33333333333333,289.3333333333333,110.25,245.0,0.0,1
2008-10-11,700,463,147.33333333333334,433.3333333333333,140.2,271.0,132.66666666666666,220.0,128.4,248.2,0.5,1
2008-10-18,311,463,113.6,213.0,135.83333333333334,285.3333333333333,169.6,229.0,129.83333333333334,254.16666666666666,0.5,0
2008-10-25,51,463,182.0,162.0,147.85714285714286,291.42857142857144,151.0,254.8,126.71428571428571,234.0,0.0,0
2008-11-01,522,463,177.85714285714286,372.85714285714283,149.625,297.0,119.85714285714286,270.7142857142857,137.875,221.5,0.0,1
2008-11-08,328,463,145.125,290.5,155.66666666666666,287.77777777777777,119.375,261.875,144.22222222222223,231.88888888888889,0.0,0
2008-11-15,327,463,135.0,273.77777777777777,157.3,291.8,225.44444444444446,255.22222222222223,141.6,239.1,0.8,0
2008-11-28,157,463,138.4,181.8,177.5,284.3,179.8,205.2,146.7,223.7,0.0,0
2009-01-01,147,463,106.2,212.9,186.3,285.6,146.3,150.7,139.8,224.4,0.0,0
2009-09-05,229,463,152.1,255.6,166.2,286.9,168.7,219.7,128.8,222.5,0.0,0
2009-09-12,30,463,188.5,194.5,186.5,282.2,129.6,222.7,121.9,229.0,0.0,0
2009-09-19,742,463,195.2,135.0,192.5,288.7,111.2,169.6,116.9,216.0,0.0,1
2009-09-26,671,463,245.2,191.8,201.8,266.6,172.5,235.3,111.8,206.8,0.0,0
2009-10-08,434,463,149.9,295.0,195.6,263.8,135.6,256.6,111.2,207.5,0.0,0
2009-10-17,700,463,86.4,428.0,192.3,246.0,159.9,250.6,98.7,207.5,0.0,1
2009-10-24,311,463,184.3,260.1,178.9,246.1,162.3,296.9,81.7,199.4,0.0,1
2009-10-31,51,463,149.6,196.8,173.1,238.1,164.7,259.2,84.2,179.2,0.0,0
2009-11-07,522,463,144.7,294.3,153.9,223.9,120.1,229.1,83.7,182.6,0.0,0
2009-11-14,328,463,100.7,323.5,149.6,204.9,127.5,241.2,87.5,182.2,0.0,0
2009-11-21,327,463,168.7,182.5,158.6,200.9,125.6,288.2,97.0,185.2,0.0,0
2009-11-27,157,463,92.2,222.6,143.2,194.4,163.6,214.1,97.1,176.9,0.0,0
2009-12-05,703,463,158.7,273.6,144.0,165.9,59.4,203.2,95.4,190.7,0.0,1
2009-12-30,29,463,141.3,248.5,130.0,156.2,120.9,218.0,88.6,189.9,5.5,0
2010-09-04,772,463,190.4,158.5,136.5,143.5,239.7,231.0,84.7,182.5,0.0,0
2010-09-11,295,463,165.5,276.5,152.5,152.4,145.7,275.5,93.7,181.1,0.0,0
2010-09-18,756,463,146.5,230.4,181.5,142.0,149.5,232.1,97.2,179.6,19.8,0
2010-10-07,327,463,189.7,147.0,208.6,132.2,132.7,238.5,100.4,176.5,0.0,0
2010-10-16,703,463,140.4,241.7,238.9,133.0,108.6,168.6,113.2,167.8,0.0,1
2010-10-23,521,463,175.9,259.0,237.0,136.8,116.7,262.2,126.6,149.5,0.0,0
2010-10-30,434,463,144.1,298.9,237.3,149.5,137.6,251.8,138.4,154.2,0.0,0
2010-11-06,311,463,163.4,185.5,260.4,145.5,193.2,262.1,138.6,158.8,0.0,0
2010-11-13,328,463,134.1,226.5,269.8,146.1,216.2,252.0,141.2,152.2,0.3,0
2010-11-20,697,463,159.3,309.6,286.4,158.9,132.9,242.6,146.6,135.3,0.0,1
2010-11-26,157,463,149.8,231.7,278.5,158.0,139.5,277.9,154.3,147.9,0.0,0
2010-12-04,522,463,148.9,342.5,276.1,147.5,163.8,204.7,146.1,152.2,0.0,1
2010-12-30,756,463,167.1,184.5,255.0,151.2,216.9,194.3,151.8,164.5,0.0,1
2011-09-10,96,463,135.3,224.0,225.9,146.0,182.1,231.0,161.2,164.6,0.0,0
2011-09-17,756,463,169.7,185.0,203.2,154.3,163.5,203.8,162.0,176.5,0.3,0
2011-09-24,811,463,168.7,172.6,222.1,162.1,183.4,206.1,155.2,197.7,0.0,0
2011-10-01,796,463,248.1,213.9,233.6,145.5,125.9,190.0,147.2,186.2,0.0,1
2011-10-08,518,463,200.4,178.9,216.5,150.5,108.8,191.9,156.2,191.8,1.3,0
2011-10-22,428,463,134.0,185.3,217.3,161.7,179.6,220.6,164.5,182.3,0.0,0
2011-10-29,416,463,124.4,222.1,228.6,161.9,117.5,180.4,171.2,193.0,0.0,0
2011-11-05,509,463,176.7,223.9,234.6,153.5,246.0,233.4,167.3,184.4,0.0,1
2011-11-12,539,463,145.6,215.7,220.3,168.2,132.3,169.8,178.3,194.2,0.0,0
2011-11-19,418,463,233.4,190.2,224.2,167.7,129.2,190.5,183.2,180.9,0.0,1
2011-11-25,312,463,149.9,240.8,228.6,170.1,156.6,241.8,180.4,191.7,1.3,0
2012-01-02,648,463,192.5,178.1,228.8,164.5,131.1,132.8,170.5,184.5,0.0,1
2012-09-01,664,463,226.0,259.6,211.9,160.6,131.8,223.6,168.6,180.1,0.0,0
2012-09-08,110,463,187.3,208.8,206.0,180.3,191.9,220.0,173.4,170.8,0.0,1
2012-09-15,30,463,178.2,288.2,215.3,180.6,112.9,239.1,185.1,176.2,0.0,0
2012-09-29,796,463,197.0,192.3,225.4,179.5,157.5,184.8,175.6,179.2,0.0,0
2012-10-06,518,463,216.4,163.7,217.2,180.7,146.6,217.3,167.8,190.9,9.4,1
2012-10-20,509,463,180.1,221.7,219.2,194.1,139.1,250.9,194.8,195.0,1.3,0
2012-10-27,418,463,222.4,175.5,227.1,199.4,139.6,159.9,191.9,181.0,0.0,0
2012-11-03,416,463,126.1,238.0,224.6,201.7,91.8,187.4,184.8,169.4,0.0,0
2012-11-10,539,463,145.0,258.5,242.1,205.5,119.1,241.6,184.5,163.7,1.8,0
2012-11-17,428,463,171.0,178.8,246.2,206.3,170.1,160.3,190.5,169.5,0.0,0
2012-11-23,312,463,117.6,192.9,245.2,225.8,170.4,232.6,186.5,155.5,0.0,0
2012-12-01,796,463,238.6,162.2,238.0,196.7,123.5,181.8,178.8,157.2,0.0,1
2013-01-01,257,463,194.8,271.0,240.2,198.3,173.4,182.2,198.1,136.4,0.0,1
2008-09-06,419,392,107.0,200.0,,,192.0,136.0,,,6.9,1
2008-09-13,107,392,299.5,189.0,146.0,211.0,70.5,215.5,118.0,284.0,0.0,0
2008-09-20,204,392,149.5,173.0,147.5,183.5,237.5,147.0,78.0,353.5,0.0,0
2008-09-27,147,392,83.0,225.0,176.33333333333334,207.33333333333334,187.5,166.0,109.66666666666667,329.6666666666667,9.1,0
2008-10-04,746,392,72.5,174.5,163.5,198.5,152.5,262.0,138.75,285.0,0.0,1
2008-10-18,749,392,101.6,232.0,146.6,203.4,126.2,151.0,151.2,273.2,0.0,0
2008-10-25,490,392,105.83333333333333,182.66666666666666,145.5,224.5,174.0,271.1666666666667,138.16666666666666,252.0,21.3,0
2008-11-06,742,392,147.57142857142858,127.42857142857143,154.0,210.42857142857142,131.14285714285714,182.0,140.57142857142858,242.71428571428572,0.0,1
2008-11-15,457,392,130.375,192.375,133.25,214.125,138.625,208.625,157.75,228.25,18.8,0
2008-11-22,234,392,181.625,170.25,145.22222222222223,206.0,129.625,174.25,148.77777777777777,226.22222222222223,0.0,1
2008-11-29,67,392,127.44444444444444,193.55555555555554,141.0,200.3,98.22222222222223,173.77777777777777,151.3,219.6,1.8,1
2008-12-30,466,392,288.0,216.3,125.8,215.2,79.1,333.1,157.4,205.5,0.0,0
2009-09-05,107,392,171.4,187.3,137.0,219.4,125.6,199.4,165.2,200.2,0.0,1
2009-09-19,419,392,132.2,227.2,127.3,211.5,159.8,194.6,172.5,201.8,0.0,1
2009-09-26,587,392,128.8,295.3,130.6,223.1,115.0,234.0,158.6,221.8,35.6,1
2009-10-03,147,392,121.6,207.4,125.5,227.9,134.0,153.5,159.5,203.4,0.0,0
2009-10-10,749,392,137.6,213.2,118.6,216.4,136.0,191.2,160.3,208.1,5.6,1
2009-10-17,746,392,100.6,212.8,104.3,234.5,151.8,159.4,160.6,225.4,30.5,1
2009-10-24,193,392,81.7,243.6,119.4,226.3,158.6,230.3,139.4,226.5,6.9,1
2009-11-07,490,392,146.6,245.0,102.0,230.4,126.5,261.3,135.1,242.6,0.0,1
2009-11-14,742,392,206.9,167.2,102.7,231.7,145.0,170.7,131.6,260.9,0.5,1
2009-11-21,234,392,150.2,289.3,116.5,206.1,207.1,235.5,135.9,273.4,1.0,1
2009-11-28,67,392,143.3,169.0,110.0,207.6,110.5,217.9,144.1,257.0,0.0,1
2010-09-06,726,392,289.1,66.5,102.4,211.6,132.4,197.1,132.4,249.9,0.0,0
2010-09-18,768,392,176.2,177.3,112.7,183.9,145.7,198.0,164.9,222.1,0.0,1
2010-09-25,231,392,126.9,195.2,109.5,179.5,216.5,230.4,164.8,244.7,0.0,0
2010-10-02,193,392,74.6,300.7,120.0,183.0,189.9,220.4,168.4,260.9,0.0,0
2010-10-16,147,392,189.0,187.9,126.5,169.3,175.2,195.0,157.4,260.0,0.0,1
2010-10-23,67,392,108.0,188.6,117.0,184.1,86.5,234.5,160.2,258.1,0.0,0
2010-10-30,749,392,157.4,222.4,115.3,183.8,216.9,240.0,168.5,239.9,0.0,0
2010-11-06,415,392,167.1,232.7,130.6,186.1,160.5,180.2,154.3,221.4,0.0,1
2010-11-13,746,392,139.5,229.1,127.1,191.5,232.3,193.0,153.9,223.2,0.0,0
2010-11-20,234,392,194.2,202.9,121.1,199.1,130.8,216.3,143.3,231.6,0.0,1
2010-11-27,490,392,125.8,271.8,131.3,204.4,129.7,221.0,145.5,229.2,0.0,0
2010-12-29,196,392,122.5,318.5,104.4,245.0,238.6,238.5,116.6,253.0,0.0,0
2011-09-05,415,392,202.5,230.4,134.5,240.4,184.0,146.5,98.9,257.3,34.5,0
2011-09-17,768,392,154.4,209.9,132.0,250.2,91.4,172.6,104.4,241.3,0.0,1
2011-09-24,690,392,140.3,163.0,138.1,262.1,154.4,187.7,109.2,245.0,0.0,1
2011-10-08,255,392,350.7,117.5,138.2,251.0,178.0,206.1,128.6,247.1,0.0,1
2011-10-15,147,392,137.9,264.5,158.0,241.8,111.0,203.8,144.5,239.6,0.0,1
2011-10-22,234,392,115.8,240.1,160.9,241.0,137.3,223.4,175.4,250.8,0.0,1
2011-10-29,67,392,122.7,179.6,157.1,252.4,140.2,258.6,175.6,248.6,30.0,1
2011-11-05,746,392,154.1,238.2,163.2,241.4,157.4,208.1,203.9,222.8,0.0,1
2011-11-12,513,392,160.1,252.8,155.7,241.4,147.0,206.6,210.8,233.2,0.0,1
2011-11-19,749,392,114.4,229.6,171.0,221.6,158.0,268.9,220.0,231.7,0.0,1
2011-11-26,490,392,105.2,237.2,164.2,222.1,133.0,218.7,237.3,232.6,0.0,1
2012-09-08,690,392,272.5,117.9,169.0,203.9,137.6,184.6,233.4,243.7,0.0,0
2012-09-15,164,392,115.7,198.9,165.2,194.0,73.0,290.9,233.4,222.7,0.0,1
2012-10-06,749,392,107.5,237.5,170.5,185.4,198.0,254.5,220.1,215.7,0.0,0
2012-10-13,746,392,125.0,266.5,151.1,195.8,185.1,226.6,199.6,221.3,0.0,0
2012-10-20,490,392,114.3,265.5,122.3,201.8,91.9,260.7,185.8,216.1,0.0,1
2012-10-27,67,392,123.1,218.7,137.0,200.2,231.2,236.4,167.9,220.4,0.0,1
2012-11-03,255,392,296.0,133.8,127.0,206.3,146.9,269.5,131.4,245.9,0.0,1
2012-11-10,147,392,198.4,275.1,132.6,190.9,187.1,257.0,146.4,218.3,0.0,1
2012-11-17,234,392,189.8,263.4,132.0,173.1,83.5,193.0,138.4,218.8,0.0,1
2012-11-24,457,392,180.2,296.1,112.5,168.1,178.5,243.3,141.8,202.8,0.0,1
2008-09-06,498,31,84.0,136.0,,,321.0,85.0,,,0.0,0
2008-09-20,8,31,206.66666666666666,176.33333333333334,185.0,323.0,42.666666666666664,178.66666666666666,76.0,270.0,0.0,1
2008-09-27,703,31,204.33333333333334,298.0,138.5,270.0,81.0,274.3333333333333,202.0,172.0,0.0,1
2008-10-04,235,31,154.5,205.5,96.0,240.0,90.75,151.75,204.0,185.66666666666666,0.0,1
2008-10-11,37,31,151.0,160.66666666666666,107.25,235.0,96.66666666666667,154.33333333333334,222.75,198.25,0.0,0
2008-10-18,334,31,96.8,196.0,124.2,233.6,119.6,179.8,189.4,186.0,0.3,1
2008-10-25,433,31,157.0,214.66666666666666,142.83333333333334,210.33333333333334,120.33333333333333,244.66666666666666,173.0,202.33333333333334,0.0,1
2008-11-01,719,31,248.71428571428572,350.85714285714283,137.28571428571428,220.57142857142858,132.85714285714286,243.42857142857142,171.42857142857142,203.28571428571428,0.0,0
2008-11-08,648,31,92.625,233.375,126.5,241.125,102.125,149.5,174.5,220.875,0.0,1
2008-11-22,430,31,95.77777777777777,177.77777777777777,118.44444444444444,242.66666666666666,162.11111111111111,158.88888888888889,170.22222222222223,220.66666666666666,0.0,1
2008-11-28,365,31,159.6,211.8,117.5,251.7,111.7,217.6,175.8,220.5,0.0,0
2009-09-19,257,31,136.6,265.6,110.8,247.4,158.6,179.2,184.8,207.8,0.0,1
2009-09-26,8,31,196.3,199.7,109.3,266.5,71.5,161.2,167.8,237.9,0.0,1
2009-10-03,697,31,118.2,305.6,114.5,267.6,195.5,278.7,160.4,245.7,0.0,0
2009-10-10,37,31,173.9,215.4,115.8,272.7,185.0,188.9,143.8,256.6,0.0,0
2009-10-17,235,31,253.6,193.8,118.7,277.3,101.8,145.7,162.4,256.2,0.0,1
2009-10-24,433,31,185.4,214.9,109.3,290.3,103.0,170.6,166.9,253.3,0.5,1
2009-10-31,204,31,122.2,222.7,103.4,287.5,238.3,195.8,172.8,265.6,0.0,0
2009-11-07,648,31,110.3,245.1,127.5,278.7,162.1,146.2,162.3,257.1,0.0,0
2009-11-14,716,31,138.9,274.3,130.1,286.1,148.7,258.0,157.2,267.9,0.0,0
2009-11-21,430,31,181.9,150.4,138.3,293.3,179.8,214.1,144.8,281.3,0.0,0
2009-11-28,365,31,131.4,181.0,134.8,296.6,135.7,176.1,162.2,271.9,0.0,1
2010-01-02,196,31,165.0,233.6,141.9,278.5,120.1,264.7,161.1,252.3,0.0,0
2010-09-11,498,31,178.7,197.5,143.7,279.6,127.1,236.8,166.1,244.1,0.0,0
2010-09-18,257,31,160.7,185.5,138.2,292.5,143.9,201.1,166.8,216.8,0.0,0
2010-09-25,8,31,216.1,206.9,121.4,303.1,103.3,175.7,156.5,228.8,0.0,1
2010-10-09,697,31,203.9,269.0,113.6,316.4,149.0,256.0,165.8,222.7,0.0,0
2010-10-16,37,31,229.7,212.2,122.9,322.0,112.6,253.3,156.1,210.7,0.0,1
2010-10-23,433,31,213.5,183.1,107.5,335.1,139.3,206.6,180.0,198.8,0.0,0
2010-10-30,736,31,140.0,150.8,119.2,328.9,197.3,201.6,190.0,198.8,0.0,0
2010-11-06,648,31,145.7,253.4,113.9,330.1,102.2,254.5,191.6,167.1,0.0,0
2010-11-13,704,31,132.0,256.8,121.0,329.1,171.9,224.5,169.0,181.3,0.0,0
2010-11-20,430,31,224.3,139.0,138.8,331.5,118.4,235.7,167.1,187.2,0.0,0
2010-11-27,365,31,185.3,156.8,149.0,341.8,141.5,155.2,175.6,188.7,0.0,0
2011-01-04,518,31,219.3,226.8,155.7,333.8,98.5,148.8,176.4,200.9,0.0,1
2011-09-10,473,31,127.5,149.2,162.9,323.5,241.4,189.5,185.2,197.7,0.0,0
2011-09-17,716,31,167.4,299.6,182.6,325.1,172.3,226.9,171.8,198.5,0.0,0
2011-09-24,8,31,169.7,270.9,183.9,324.4,105.8,160.4,167.8,214.6,0.0,1
2011-10-01,697,31,177.2,269.8,171.8,302.5,149.4,236.6,154.5,220.6,0.0,0
2011-10-08,37,31,222.3,212.9,159.5,326.8,165.3,257.0,174.1,212.6,0.0,0
2011-10-22,433,31,149.6,168.3,163.3,311.3,212.4,234.3,191.4,219.4,0.0,0
2011-10-29,736,31,154.0,156.4,168.7,304.2,178.2,192.0,195.1,222.2,11.9,0
2011-11-05,648,31,192.3,195.8,143.4,310.7,151.3,152.8,204.6,222.4,0.0,0
2011-11-12,694,31,80.3,262.4,138.7,310.1,157.1,195.2,185.8,212.8,0.0,0
2011-11-19,430,31,165.6,203.7,147.5,302.6,152.9,192.5,186.8,217.2,0.0,0
2011-11-25,365,31,217.9,161.9,151.7,312.2,99.6,164.2,172.5,207.8,0.0,1
2012-01-06,327,31,194.9,155.3,130.9,295.6,149.6,300.8,191.8,208.4,0.0,0
2012-09-08,498,31,150.6,255.4,128.8,286.9,110.2,231.6,192.1,188.4,0.0,1
2012-09-15,8,31,194.7,213.0,136.7,294.1,56.6,123.5,186.2,209.6,0.0,1
2012-09-22,587,31,119.0,239.6,138.2,251.0,147.3,170.6,171.0,206.2,0.0,1
2012-09-29,697,31,185.5,299.7,127.9,266.7,123.7,222.2,155.1,235.5,66.8,1
2012-10-06,37,31,151.9,141.0,121.3,280.8,194.2,207.3,162.0,263.4,0.0,0
2012-10-13,334,31,108.1,191.2,125.6,274.8,179.6,203.5,143.7,267.5,0.0,0
2012-10-27,433,31,182.5,181.0,128.1,282.1,188.1,186.6,142.2,265.1,0.0,1
2012-11-03,719,31,208.1,215.0,119.4,287.3,111.1,293.5,136.1,269.1,0.0,0
2012-11-10,648,31,145.9,227.3,116.4,277.2,109.6,190.4,139.2,278.6,0.0,1
2012-11-17,430,31,152.5,225.7,119.4,284.2,162.7,211.4,121.5,285.7,0.0,1
2012-11-23,365,31,192.1,203.2,119.0,285.9,95.5,187.0,133.3,298.6,0.0,1
2008-09-06,67,255,,,,,,,,,11.9,0
2008-09-13,742,255,104.0,139.0,165.0,73.0,158.0,211.0,120.0,142.0,0.0,1
2008-09-20,430,255,67.5,167.5,221.5,91.0,129.5,164.5,159.5,95.0,0.0,0
2008-10-04,193,255,114.66666666666667,261.6666666666667,293.6666666666667,81.33333333333333,134.33333333333334,198.33333333333334,145.0,163.0,0.0,0
2008-10-18,147,255,106.25,194.5,276.25,118.5,165.0,172.5,117.5,146.5,4.8,0
2008-10-25,746,255,121.6,204.0,262.4,113.0,131.0,221.8,104.2,156.8,0.0,1
2008-11-01,234,255,183.2,161.8,244.66666666666666,111.33333333333333,98.0,183.6,108.83333333333333,175.66666666666666,0.0,0
2008-11-08,457,255,121.42857142857143,201.57142857142858,251.14285714285714,103.28571428571429,111.85714285714286,224.57142857142858,121.28571428571429,177.42857142857142,0.0,1
2008-11-20,415,255,125.88888888888889,180.0,260.5,102.5,119.55555555555556,187.66666666666666,130.25,171.25,0.0,0
2008-11-29,257,255,157.3,263.0,284.1111111111111,96.22222222222223,105.9,205.4,127.44444444444444,183.66666666666666,30.2,0
2008-12-31,365,255,154.6,205.2,297.0,88.5,119.1,230.1,122.8,206.0,0.0,1
2009-09-10,147,255,111.5,204.4,297.6,96.2,132.3,161.8,127.0,208.1,0.0,0
2009-09-17,415,255,122.8,224.0,300.1,97.0,170.4,171.8,119.6,229.4,0.0,1
2009-09-26,457,255,130.4,195.9,268.1,104.1,139.5,233.3,127.0,226.5,26.7,0
2009-10-03,430,255,126.8,153.2,277.9,90.0,142.8,190.8,127.2,230.5,1.5,0
2009-10-10,234,255,146.3,223.1,278.7,107.5,173.6,212.1,143.0,238.5,11.9,0
2009-10-17,742,255,212.7,162.2,303.3,110.3,118.8,171.8,147.8,247.4,0.0,0
2009-10-24,746,255,101.2,204.9,305.4,109.9,148.8,158.6,145.7,244.5,5.1,0
2009-10-31,736,255,122.1,144.1,309.1,108.7,182.9,155.7,129.4,248.5,47.0,0
2009-11-07,749,255,147.5,244.2,302.5,123.4,156.1,193.7,140.8,238.1,0.0,0
2009-11-14,193,255,67.3,249.3,302.4,126.6,158.0,205.1,135.5,223.7,0.3,0
2009-11-28,257,255,128.4,221.6,317.6,132.9,134.9,220.7,122.5,233.0,0.0,1
2009-12-05,147,255,147.1,215.0,307.8,134.7,141.1,179.7,144.5,214.5,0.0,0
2010-01-05,312,255,108.0,217.9,329.4,135.0,119.7,159.3,158.0,196.6,0.0,1
2010-09-11,328,255,78.0,318.4,311.5,127.3,159.8,256.4,172.0,206.0,6.9,1
2010-09-18,457,255,119.4,192.9,319.2,112.3,117.9,189.9,165.4,196.1,0.0,0
2010-09-25,490,255,118.2,265.9,316.4,106.8,155.2,268.8,161.7,181.1,0.0,1
2010-10-02,749,255,145.4,232.9,310.0,113.3,199.1,235.6,160.1,202.0,0.0,0
2010-10-09,746,255,100.6,179.8,294.6,117.8,192.1,196.3,173.4,195.9,0.0,0
2010-10-16,419,255,201.0,190.3,301.6,104.4,145.6,222.7,165.2,201.9,0.0,0
2010-10-23,147,255,173.3,175.6,293.3,107.9,166.6,199.2,177.3,192.9,0.0,1
2010-11-04,742,255,223.7,214.6,285.2,94.9,117.0,208.2,198.1,184.0,22.4,1
2010-11-13,415,255,174.0,226.5,299.3,89.4,164.7,165.7,183.5,190.1,0.0,1
2010-11-20,193,255,110.2,269.6,296.7,85.9,194.6,263.9,179.0,204.0,0.0,0
2010-11-27,257,255,146.0,241.3,315.0,93.7,141.5,202.7,172.8,214.3,0.0,1
2010-12-27,721,255,302.3,118.9,326.9,92.2,211.2,156.5,174.3,223.5,0.0,1
2011-09-10,419,255,175.8,188.7,317.4,88.7,198.3,209.0,177.0,214.3,0.0,0
2011-09-17,328,255,150.1,170.9,330.9,98.5,206.3,261.8,175.5,197.3,0.0,0
2011-09-24,457,255,132.7,264.0,370.4,101.9,108.4,240.7,174.3,207.7,0.0,0
2011-10-01,490,255,97.7,279.9,353.9,114.4,104.5,266.1,173.4,204.2,0.0,0
2011-10-08,392,255,138.2,251.0,350.7,117.5,128.6,247.1,178.0,206.1,0.0,0
2011-10-15,746,255,152.7,272.2,354.1,120.6,181.9,207.1,178.8,198.1,1.3,1
2011-10-22,415,255,193.8,231.5,346.7,115.0,188.2,182.6,186.6,197.9,0.0,1
2011-10-29,147,255,155.8,283.5,329.4,112.6,132.8,210.9,171.0,188.9,0.3,0
2011-11-10,742,255,180.3,227.0,335.7,109.6,96.9,230.7,169.0,185.9,0.0,1
2011-11-19,193,255,83.0,279.3,318.9,109.2,179.7,250.2,180.1,179.7,0.0,0
2011-11-26,257,255,186.4,238.9,327.8,123.6,91.3,195.5,173.2,193.0,0.0,1
2011-12-31,732,255,139.6,172.0,314.0,113.4,95.1,250.2,171.6,198.4,0.0,1
2012-09-03,742,255,177.7,229.2,285.0,110.7,129.6,205.5,170.9,196.6,9.7,1
2012-09-15,746,255,142.6,238.0,273.0,101.9,147.3,218.4,170.0,199.2,0.0,0
2012-09-22,415,255,132.4,241.5,289.4,103.5,153.5,230.8,160.3,199.9,0.0,1
2012-09-29,419,255,161.3,227.0,290.5,105.3,205.8,211.3,153.0,234.8,0.0,1
2012-10-06,147,255,161.6,276.0,287.1,121.6,192.3,244.7,151.7,245.9,0.0,1
2012-10-20,67,255,127.3,210.4,308.4,128.3,213.6,246.0,159.8,271.6,0.0,0
2012-10-27,77,255,172.5,236.7,308.6,139.5,71.1,193.8,155.2,267.6,0.0,1
2012-11-03,392,255,132.2,202.3,296.0,133.8,147.4,219.5,146.9,269.5,0.0,0
2012-11-10,457,255,184.9,283.7,296.2,118.4,145.2,250.0,151.2,256.0,0.0,0
2012-11-17,193,255,112.1,269.8,309.8,128.0,214.0,266.7,153.1,265.8,0.0,0
2012-11-24,257,255,201.3,271.4,311.8,126.2,138.7,195.7,146.4,266.3,0.0,1
2012-12-01,234,255,201.8,272.2,324.8,128.6,98.4,184.8,151.2,264.8,0.0,1
2012-12-31,657,255,153.9,298.2,297.2,127.1,171.8,234.6,161.3,258.3,0.0,0
2008-09-13,463,472,118.5,280.5,,,59.5,292.0,,,0.3,1
2008-09-20,704,472,145.0,267.0,114.0,225.0,122.0,282.0,330.0,223.0,0.0,0
2008-09-27,473,472,159.25,147.0,78.0,277.0,116.75,263.5,303.5,159.0,0.0,1
2008-10-11,466,472,283.25,215.75,68.0,312.0,85.0,358.75,301.3333333333333,124.33333333333333,0.0,0
2008-10-18,630,472,127.2,211.2,78.5,336.25,102.2,171.8,304.25,141.75,0.0,1
2008-10-25,295,472,101.71428571428571,213.0,69.8,318.8,273.2857142857143,246.57142857142858,273.6,123.4,0.0,1
2008-11-01,66,472,123.8,279.6,64.0,319.6666666666667,123.6,194.6,273.1666666666667,112.66666666666667,0.0,1
2008-11-08,277,472,104.75,213.5,60.285714285714285,290.0,204.75,199.25,265.0,136.42857142857142,0.0,1
2008-11-15,96,472,186.88888888888889,227.77777777777777,53.5,303.0,238.33333333333334,189.88888888888889,250.25,157.25,0.0,1
2008-11-22,366,472,187.66666666666666,144.22222222222223,46.55555555555556,290.6666666666667,116.66666666666667,233.22222222222223,243.44444444444446,156.0,0.0,1
2008-11-29,731,472,131.0,198.6,44.9,310.2,182.2,262.9,241.9,153.6,0.0,1
2009-09-05,295,472,126.4,185.8,32.8,304.0,213.3,263.1,233.0,148.2,0.0,1
2009-09-19,704,472,106.0,302.0,39.0,294.6,214.7,263.3,222.5,156.6,4.6,1
2009-09-26,473,472,193.8,132.5,52.9,266.1,147.9,227.9,208.4,169.3,0.0,0
2009-10-03,626,472,88.3,247.6,54.1,234.8,222.7,225.1,192.1,170.5,0.0,1
2009-10-10,731,472,146.8,209.9,59.4,224.5,167.5,263.5,187.8,179.9,0.0,0
2009-10-17,366,472,180.4,142.4,70.9,200.2,149.6,251.9,186.5,191.1,0.0,1
2009-10-24,96,472,219.2,176.2,73.8,195.8,183.6,224.0,196.5,185.7,0.0,1
2009-10-31,518,472,181.6,181.7,94.6,160.9,93.7,204.1,200.8,177.5,30.7,1
2009-11-14,277,472,97.3,345.0,101.8,143.9,198.7,244.8,212.9,187.8,0.0,1
2009-11-21,466,472,353.6,189.1,112.2,106.4,115.7,293.8,202.0,211.2,0.0,1
2009-11-28,630,472,54.4,204.5,128.5,97.8,273.4,190.6,235.4,203.9,0.0,1
2009-12-05,66,472,205.2,268.8,134.9,79.4,145.2,187.0,229.9,203.6,0.0,1
2010-09-11,626,472,75.4,259.2,131.1,74.6,163.6,238.2,240.3,214.2,0.0,1
2010-09-18,704,472,156.3,300.8,129.4,87.3,216.6,254.3,250.3,225.5,0.0,1
2010-09-25,328,472,80.4,283.2,130.2,92.7,193.7,220.6,264.4,235.7,0.0,1
2010-10-02,66,472,195.5,272.8,128.0,99.3,135.5,173.2,262.5,245.0,0.0,1
2010-10-09,473,472,105.1,211.2,133.1,101.5,185.5,266.8,261.0,253.4,0.0,0
2010-10-16,96,472,158.5,241.7,129.3,100.8,249.4,181.1,253.2,247.3,0.0,1
2010-10-23,295,472,139.7,307.1,137.2,114.2,177.9,269.6,244.5,235.6,0.0,1
2010-10-30,630,472,88.2,184.5,140.8,116.5,269.3,197.5,241.4,229.4,0.0,0
2010-11-06,731,472,154.7,198.4,143.2,134.7,227.3,257.4,190.9,255.9,0.0,1
2010-11-13,366,472,169.0,234.4,142.4,148.7,164.5,293.5,200.5,249.3,0.0,1
2010-11-20,466,472,303.7,215.4,142.5,165.4,120.5,271.9,198.7,238.9,25.3,1
2010-11-27,277,472,92.7,381.3,140.9,165.1,151.0,224.8,198.0,232.1,0.0,1
