k,score
2,0.5952803406671399
2,0.5899574166075231
3,0.5986515259048971
3,0.6103619588360539
3,0.6085876508161817
3,0.6110716820440029
3,0.611958836053939
3,0.6202980837473385
3,0.6142654364797729
3,0.6192334989354152
3,0.6201206529453513
3,0.6124911284599006
3,0.6137331440738112
3,0.6037970191625266
3,0.6163946061036196
3,0.6132008516678495
3,0.615152590489709
3,0.6084102200141944
3,0.6220723917672107
3,0.611958836053939
3,0.6078779276082328
3,0.6231369765791341
3,0.6078779276082328
3,0.6101845280340668
3,0.6137331440738112
3,0.615152590489709
3,0.6094748048261178
3,0.6171043293115684
3,0.6133782824698367
3,0.6149751596877218
3,0.6176366217175302
3,0.615152590489709
3,0.6314762242725337
3,0.6194109297374024
3,0.6146202980837473
3,0.6100070972320795
3,0.6069907735982967
3,0.6066359119943222
3,0.6059261887863733
3,0.6245564229950319
3,0.6124911284599006
3,0.611958836053939
3,0.6210078069552875
3,0.6121362668559261
3,0.6027324343506033
3,0.6130234208658624
3,0.6171043293115684
3,0.6073456352022711
3,0.6100070972320795
3,0.6202980837473385
3,0.6052164655784245
3,0.6087650816181689
3,0.6091199432221434
3,0.5984740951029098
3,0.6171043293115684
3,0.6179914833215047
3,0.6069907735982967
3,0.6171043293115684
3,0.6116039744499645
3,0.6162171753016323
3,0.6142654364797729
3,0.6261533002129169
3,0.613555713271824
3,0.6156848828956707
3,0.6107168204400284
3,0.618346344925479
3,0.6201206529453513
3,0.6036195883605394
3,0.6185237757274663
3,0.6124911284599006
3,0.606458481192335
3,0.609652235628105
3,0.6160397444996452
3,0.61124911284599
3,0.6178140525195174
3,0.6155074520936835
3,0.6133782824698367
3,0.6137331440738112
3,0.6130234208658624
3,0.602555003548616
3,0.6139105748757985
3,0.619056068133428
3,0.6266855926188787
3,0.615152590489709
3,0.6231369765791341
3,0.6165720369056068
3,0.6052164655784245
3,0.6082327892122072
3,0.6179914833215047
3,0.618346344925479
3,0.6167494677075941
3,0.6002484031227822
3,0.6130234208658624
3,0.6110716820440029
3,0.6158623136976579
3,0.6057487579843861
3,0.6275727466288148
3,0.6147977288857346
3,0.5979418026969482
3,0.622249822569198
3,0.609652235628105
3,0.615152590489709
4,0.6068133427963094
4,0.6075230660042583
4,0.6153300212916962
4,0.6045067423704755
4,0.6187012065294535
4,0.615152590489709
4,0.6066359119943222
4,0.618346344925479
4,0.6061036195883606
4,0.606458481192335
4,0.6094748048261178
4,0.6002484031227822
4,0.61124911284599
4,0.6053938963804116
4,0.609652235628105
4,0.6098296664300923
4,0.6055713271823988
4,0.61124911284599
4,0.6197657913413769
4,0.6149751596877218
4,0.6167494677075941
4,0.6123136976579134
4,0.6052164655784245
4,0.5970546486870121
4,0.6279276082327893
4,0.6117814052519518
4,0.6110716820440029
4,0.6069907735982967
4,0.5998935415188077
4,0.6018452803406671
4,0.6160397444996452
4,0.6149751596877218
4,0.6126685592618879
4,0.6142654364797729
4,0.6268630234208659
4,0.615152590489709
4,0.60805535841022
4,0.6094748048261178
4,0.622249822569198
4,0.60486160397445
4,0.622249822569198
4,0.6108942512420156
4,0.6077004968062456
4,0.6128459900638751
4,0.6211852377572746
4,0.6098296664300923
4,0.6055713271823988
4,0.6174591909155429
4,0.6034421575585521
4,0.6179914833215047
4,0.6098296664300923
4,0.5970546486870121
4,0.6013129879347054
4,0.6068133427963094
4,0.6252661462029808
4,0.6016678495386799
4,0.6149751596877218
4,0.6169268985095813
4,0.6061036195883606
4,0.6169268985095813
4,0.611958836053939
4,0.6242015613910575
4,0.6075230660042583
4,0.6087650816181689
4,0.6266855926188787
4,0.6192334989354152
4,0.6126685592618879
4,0.60805535841022
4,0.6039744499645139
4,0.6029098651525905
4,0.6084102200141944
4,0.6013129879347054
4,0.6199432221433641
4,0.6128459900638751
4,0.6069907735982967
4,0.6176366217175302
4,0.6171043293115684
4,0.6100070972320795
4,0.6147977288857346
4,0.6162171753016323
4,0.6121362668559261
4,0.6082327892122072
4,0.603264726756565
4,0.6130234208658624
4,0.61124911284599
4,0.6037970191625266
4,0.606458481192335
4,0.6169268985095813
4,0.6082327892122072
4,0.6156848828956707
4,0.6116039744499645
4,0.615152590489709
4,0.6062810503903477
4,0.615152590489709
4,0.6108942512420156
4,0.6092973740241305
4,0.6215400993612491
4,0.6110716820440029
4,0.6084102200141944
4,0.6069907735982967
5,0.6210078069552875
5,0.6233144073811213
5,0.629347054648687
5,0.6279276082327893
5,0.6238466997870831
5,0.6245564229950319
5,0.6197657913413769
5,0.6272178850248403
5,0.6281050390347764
5,0.6208303761533002
5,0.6174591909155429
5,0.6215400993612491
5,0.6268630234208659
5,0.6199432221433641
5,0.6352022711142654
5,0.620652945351313
5,0.6353797019162527
5,0.6218949609652236
5,0.6174591909155429
5,0.6227821149751597
5,0.6208303761533002
5,0.6233144073811213
5,0.6257984386089425
5,0.6259758694109298
5,0.6279276082327893
5,0.6238466997870831
5,0.6325408090844571
5,0.6217175301632364
5,0.6234918381831086
5,0.6174591909155429
5,0.6181689141234918
5,0.6318310858765082
5,0.6279276082327893
5,0.6242015613910575
5,0.6220723917672107
5,0.618346344925479
5,0.6265081618168914
5,0.6339602555003548
5,0.6227821149751597
5,0.6268630234208659
5,0.6224272533711852
5,0.6202980837473385
5,0.6279276082327893
5,0.6227821149751597
5,0.619056068133428
5,0.6281050390347764
5,0.6252661462029808
5,0.6257984386089425
5,0.6194109297374024
5,0.631653655074521
5,0.6312987934705465
5,0.6334279630943932
5,0.6282824698367636
5,0.6231369765791341
5,0.6250887154009936
5,0.60805535841022
5,0.627750177430802
5,0.6201206529453513
5,0.6215400993612491
5,0.6240241305890702
5,0.629347054648687
5,0.6298793470546487
5,0.6231369765791341
5,0.6288147622427254
5,0.6352022711142654
5,0.622249822569198
5,0.629347054648687
5,0.6218949609652236
5,0.6272178850248403
5,0.6158623136976579
5,0.6238466997870831
5,0.6261533002129169
5,0.620652945351313
5,0.6249112845990064
5,0.6171043293115684
5,0.6172817601135557
5,0.6327182398864443
5,0.6226046841731725
5,0.6195883605393896
5,0.6266855926188787
5,0.6263307310149042
5,0.6224272533711852
5,0.6220723917672107
5,0.634847409510291
5,0.6213626685592619
5,0.627750177430802
5,0.6217175301632364
5,0.6312987934705465
5,0.6187012065294535
5,0.6261533002129169
5,0.6405251951738822
5,0.6266855926188787
5,0.6295244854506742
5,0.6181689141234918
5,0.6279276082327893
5,0.63875088715401
5,0.6341376863023421
5,0.6220723917672107
5,0.6286373314407381
5,0.6195883605393896
6,0.6249112845990064
6,0.6210078069552875
6,0.6208303761533002
6,0.620652945351313
6,0.6199432221433641
6,0.6323633782824698
6,0.6215400993612491
6,0.6234918381831086
6,0.619056068133428
6,0.6325408090844571
6,0.6194109297374024
6,0.6252661462029808
6,0.6304116394606104
6,0.6281050390347764
6,0.6167494677075941
6,0.6254435770049681
6,0.611958836053939
6,0.6252661462029808
6,0.6139105748757985
6,0.6330731014904187
6,0.627750177430802
6,0.6265081618168914
6,0.6236692689850958
6,0.6208303761533002
6,0.6257984386089425
6,0.611958836053939
6,0.6204755145493258
6,0.6275727466288148
6,0.6323633782824698
6,0.6281050390347764
6,0.6234918381831086
6,0.6201206529453513
6,0.6330731014904187
6,0.6346699787083038
6,0.6163946061036196
6,0.6249112845990064
6,0.6289921930447125
6,0.6179914833215047
6,0.6336053938963804
6,0.6350248403122782
6,0.6057487579843861
6,0.6314762242725337
6,0.6197657913413769
6,0.615152590489709
6,0.622959545777147
6,0.6234918381831086
6,0.6291696238466998
6,0.6158623136976579
6,0.6256210078069553
6,0.6181689141234918
6,0.6288147622427254
6,0.6273953158268275
6,0.6176366217175302
6,0.6234918381831086
6,0.6318310858765082
6,0.6194109297374024
6,0.6336053938963804
6,0.6234918381831086
6,0.6231369765791341
6,0.6211852377572746
6,0.6314762242725337
6,0.622249822569198
6,0.6311213626685592
6,0.6330731014904187
6,0.6286373314407381
6,0.6160397444996452
6,0.6108942512420156
6,0.636444286728176
6,0.6250887154009936
6,0.6279276082327893
6,0.6259758694109298
6,0.6259758694109298
6,0.6284599006387509
6,0.6257984386089425
6,0.6137331440738112
6,0.6250887154009936
6,0.6330731014904187
6,0.6257984386089425
6,0.6171043293115684
6,0.6279276082327893
6,0.6077004968062456
6,0.6334279630943932
6,0.622959545777147
6,0.6167494677075941
6,0.6261533002129169
6,0.6194109297374024
6,0.6181689141234918
6,0.6220723917672107
6,0.6275727466288148
6,0.6178140525195174
6,0.6273953158268275
6,0.6359119943222143
6,0.6211852377572746
6,0.6057487579843861
6,0.6218949609652236
6,0.6108942512420156
6,0.6336053938963804
6,0.6265081618168914
6,0.6176366217175302
6,0.630943931866572
7,0.6305890702625976
7,0.6233144073811213
7,0.6323633782824698
7,0.6318310858765082
7,0.6367991483321505
7,0.6343151171043293
7,0.6254435770049681
7,0.6325408090844571
7,0.6362668559261888
7,0.6256210078069553
7,0.6353797019162527
7,0.6369765791341376
7,0.622959545777147
7,0.6327182398864443
7,0.6263307310149042
7,0.6401703335699077
7,0.6318310858765082
7,0.6295244854506742
7,0.627750177430802
7,0.6398154719659332
7,0.6300567778566359
7,0.6438963804116394
7,0.6254435770049681
7,0.6289921930447125
7,0.6210078069552875
7,0.631653655074521
7,0.6426543647977289
7,0.6392831795599716
7,0.627750177430802
7,0.63875088715401
7,0.6304116394606104
7,0.6407026259758695
7,0.6350248403122782
7,0.6362668559261888
7,0.6369765791341376
7,0.6265081618168914
7,0.6405251951738822
7,0.6259758694109298
7,0.636444286728176
7,0.6291696238466998
7,0.6332505322924059
7,0.6327182398864443
7,0.6446061036195884
7,0.6295244854506742
7,0.6321859474804826
7,0.6328956706884316
7,0.6344925479063165
7,0.6426543647977289
7,0.6385734563520227
7,0.6295244854506742
7,0.6288147622427254
7,0.6279276082327893
7,0.6272178850248403
7,0.6343151171043293
7,0.6201206529453513
7,0.6250887154009936
7,0.6399929027679205
7,0.6424769339957417
7,0.6398154719659332
7,0.6323633782824698
7,0.6312987934705465
7,0.6300567778566359
7,0.6162171753016323
7,0.6383960255500355
7,0.622959545777147
7,0.6481547196593329
7,0.6355571327182399
7,0.636444286728176
7,0.6394606103619588
7,0.6330731014904187
7,0.6344925479063165
7,0.636444286728176
7,0.6344925479063165
7,0.6355571327182399
7,0.6272178850248403
7,0.6320085166784953
7,0.6408800567778566
7,0.6382185947480482
7,0.6305890702625976
7,0.6273953158268275
7,0.6376863023420866
7,0.6286373314407381
7,0.6337828246983677
7,0.6218949609652236
7,0.6332505322924059
7,0.6142654364797729
7,0.6440738112136267
7,0.6263307310149042
7,0.6300567778566359
7,0.6355571327182399
7,0.6295244854506742
7,0.6307665010645848
7,0.6350248403122782
7,0.6399929027679205
7,0.6330731014904187
7,0.6281050390347764
7,0.6376863023420866
7,0.6369765791341376
7,0.6328956706884316
7,0.6304116394606104
8,0.6284599006387509
8,0.6375088715400994
8,0.6360894251242015
8,0.6412349183818311
8,0.6444286728176012
8,0.6353797019162527
8,0.6344925479063165
8,0.6291696238466998
8,0.6312987934705465
8,0.6341376863023421
8,0.6233144073811213
8,0.6396380411639461
8,0.6298793470546487
8,0.6305890702625976
8,0.6224272533711852
8,0.620652945351313
8,0.6266855926188787
8,0.6279276082327893
8,0.6245564229950319
8,0.6295244854506742
8,0.6279276082327893
8,0.6325408090844571
8,0.6291696238466998
8,0.6300567778566359
8,0.6344925479063165
8,0.6256210078069553
8,0.6234918381831086
8,0.6307665010645848
8,0.6307665010645848
8,0.6407026259758695
8,0.6394606103619588
8,0.6298793470546487
8,0.6350248403122782
8,0.6304116394606104
8,0.6339602555003548
8,0.6318310858765082
8,0.6261533002129169
8,0.631653655074521
8,0.6197657913413769
8,0.6220723917672107
8,0.6289921930447125
8,0.6336053938963804
8,0.6268630234208659
8,0.6375088715400994
8,0.6343151171043293
8,0.6332505322924059
8,0.6382185947480482
8,0.6320085166784953
8,0.6220723917672107
8,0.6300567778566359
8,0.6355571327182399
8,0.6339602555003548
8,0.6327182398864443
8,0.6334279630943932
8,0.6334279630943932
8,0.6360894251242015
8,0.6325408090844571
8,0.6321859474804826
8,0.6282824698367636
8,0.6383960255500355
8,0.629347054648687
8,0.6288147622427254
8,0.6297019162526615
8,0.6238466997870831
8,0.631653655074521
8,0.6259758694109298
8,0.6284599006387509
8,0.6282824698367636
8,0.6304116394606104
8,0.6378637331440739
8,0.6226046841731725
8,0.6282824698367636
8,0.6298793470546487
8,0.6341376863023421
8,0.6300567778566359
8,0.6412349183818311
8,0.6289921930447125
8,0.6410574875798438
8,0.6279276082327893
8,0.6252661462029808
8,0.6359119943222143
8,0.6297019162526615
8,0.6302342086586231
8,0.6332505322924059
8,0.6249112845990064
8,0.622249822569198
8,0.643541518807665
8,0.6211852377572746
8,0.6291696238466998
8,0.6389283179559971
8,0.627750177430802
8,0.6298793470546487
8,0.6359119943222143
8,0.6243789921930447
8,0.6341376863023421
8,0.6311213626685592
8,0.6236692689850958
8,0.6430092264017033
8,0.6332505322924059
8,0.6355571327182399
9,0.6396380411639461
9,0.6289921930447125
9,0.6250887154009936
9,0.6407026259758695
9,0.6431866572036906
9,0.6424769339957417
9,0.6378637331440739
9,0.6343151171043293
9,0.6346699787083038
9,0.6446061036195884
9,0.6481547196593329
9,0.6302342086586231
9,0.6424769339957417
9,0.6353797019162527
9,0.640347764371895
9,0.6399929027679205
9,0.6438963804116394
9,0.6330731014904187
9,0.6341376863023421
9,0.6273953158268275
9,0.638041163946061
9,0.6428317955997161
9,0.6463804116394606
9,0.6355571327182399
9,0.631653655074521
9,0.6399929027679205
9,0.6417672107877928
9,0.6334279630943932
9,0.638041163946061
9,0.6321859474804826
9,0.6407026259758695
9,0.6389283179559971
9,0.6334279630943932
9,0.6410574875798438
9,0.6302342086586231
9,0.646735273243435
9,0.6373314407381121
9,0.6337828246983677
9,0.6463804116394606
9,0.6456706884315118
9,0.6415897799858056
9,0.6398154719659332
9,0.646735273243435
9,0.6286373314407381
9,0.6375088715400994
9,0.6389283179559971
9,0.6263307310149042
9,0.6302342086586231
9,0.6431866572036906
9,0.6371540099361249
9,0.6415897799858056
9,0.6362668559261888
9,0.6318310858765082
9,0.6392831795599716
9,0.6318310858765082
9,0.6359119943222143
9,0.634847409510291
9,0.6302342086586231
9,0.6378637331440739
9,0.6454932576295245
9,0.6339602555003548
9,0.6352022711142654
9,0.6352022711142654
9,0.6422995031937544
9,0.6343151171043293
9,0.6408800567778566
9,0.6307665010645848
9,0.640347764371895
9,0.6389283179559971
9,0.631653655074521
9,0.6378637331440739
9,0.6508161816891412
9,0.6378637331440739
9,0.6311213626685592
9,0.6332505322924059
9,0.622249822569198
9,0.6520581973030518
9,0.6460255500354861
9,0.6383960255500355
9,0.64513839602555
9,0.6346699787083038
9,0.6215400993612491
9,0.6428317955997161
9,0.6536550745209369
9,0.6320085166784953
9,0.6346699787083038
9,0.6320085166784953
9,0.6327182398864443
9,0.6394606103619588
9,0.6305890702625976
9,0.6389283179559971
9,0.6375088715400994
9,0.6383960255500355
9,0.6307665010645848
9,0.6398154719659332
9,0.6396380411639461
9,0.6398154719659332
9,0.6337828246983677
9,0.6261533002129169
9,0.627750177430802
10,0.6492193044712562
10,0.6399929027679205
10,0.6456706884315118
10,0.6456706884315118
10,0.6291696238466998
10,0.638041163946061
10,0.6391057487579844
10,0.6394606103619588
10,0.6217175301632364
10,0.6357345635202271
10,0.6350248403122782
10,0.6446061036195884
10,0.63875088715401
10,0.6305890702625976
10,0.6245564229950319
10,0.6321859474804826
10,0.6231369765791341
10,0.6261533002129169
10,0.6412349183818311
10,0.6430092264017033
10,0.6401703335699077
10,0.6323633782824698
10,0.6378637331440739
10,0.638041163946061
10,0.6376863023420866
10,0.6426543647977289
10,0.6215400993612491
10,0.6352022711142654
10,0.6325408090844571
10,0.6383960255500355
10,0.6385734563520227
10,0.6463804116394606
10,0.6378637331440739
10,0.6318310858765082
10,0.6407026259758695
10,0.6353797019162527
10,0.6344925479063165
10,0.6392831795599716
10,0.6254435770049681
10,0.627750177430802
10,0.634847409510291
10,0.6337828246983677
10,0.6391057487579844
10,0.6357345635202271
10,0.6410574875798438
10,0.6211852377572746
10,0.6268630234208659
10,0.6385734563520227
10,0.6392831795599716
10,0.6410574875798438
10,0.636444286728176
10,0.634847409510291
10,0.6281050390347764
10,0.6288147622427254
10,0.6320085166784953
10,0.631653655074521
10,0.636444286728176
10,0.6472675656493967
10,0.6353797019162527
10,0.6344925479063165
10,0.6442512420156139
10,0.6334279630943932
10,0.6442512420156139
10,0.6410574875798438
10,0.6312987934705465
10,0.6488644428672817
10,0.6304116394606104
10,0.6312987934705465
10,0.6320085166784953
10,0.6412349183818311
10,0.6298793470546487
10,0.6281050390347764
10,0.6328956706884316
10,0.6291696238466998
10,0.636444286728176
10,0.6378637331440739
10,0.6375088715400994
10,0.6355571327182399
10,0.6344925479063165
10,0.640347764371895
10,0.6323633782824698
10,0.64194464158978
10,0.6385734563520227
10,0.6414123491838183
10,0.6447835344215755
10,0.6385734563520227
10,0.6320085166784953
10,0.6447835344215755
10,0.6449609652235628
10,0.627750177430802
10,0.6369765791341376
10,0.634847409510291
10,0.6359119943222143
10,0.6371540099361249
10,0.6359119943222143
10,0.6385734563520227
10,0.6312987934705465
10,0.6437189496096523
10,0.6492193044712562
10,0.6281050390347764
11,0.6394606103619588
11,0.64194464158978
11,0.6476224272533712
11,0.6327182398864443
11,0.6422995031937544
11,0.6437189496096523
11,0.643541518807665
11,0.6433640880056778
11,0.6383960255500355
11,0.6328956706884316
11,0.6373314407381121
11,0.6242015613910575
11,0.6302342086586231
11,0.6289921930447125
11,0.6431866572036906
11,0.6415897799858056
11,0.6421220723917672
11,0.6353797019162527
11,0.6391057487579844
11,0.6376863023420866
11,0.6385734563520227
11,0.6383960255500355
11,0.6554293825408091
11,0.6408800567778566
11,0.6453158268275373
11,0.6447835344215755
11,0.64513839602555
11,0.6492193044712562
11,0.6334279630943932
11,0.6481547196593329
11,0.6412349183818311
11,0.6382185947480482
11,0.6462029808374734
11,0.6408800567778566
11,0.6352022711142654
11,0.6421220723917672
11,0.6433640880056778
11,0.6350248403122782
11,0.646735273243435
11,0.6446061036195884
11,0.6375088715400994
11,0.6367991483321505
11,0.6472675656493967
11,0.6470901348474095
11,0.6509936124911284
11,0.6373314407381121
11,0.6424769339957417
11,0.6433640880056778
11,0.6426543647977289
11,0.6373314407381121
11,0.6465578424414479
11,0.6327182398864443
11,0.6481547196593329
11,0.6479772888573456
11,0.6396380411639461
11,0.6357345635202271
11,0.6486870120652946
11,0.6499290276792051
11,0.6332505322924059
11,0.6382185947480482
11,0.6408800567778566
11,0.6501064584811923
11,0.6344925479063165
11,0.6430092264017033
11,0.6497515968772178
11,0.6337828246983677
11,0.6378637331440739
11,0.6362668559261888
11,0.6412349183818311
11,0.6355571327182399
11,0.6520581973030518
11,0.6304116394606104
11,0.6353797019162527
11,0.6540099361249113
11,0.6437189496096523
11,0.6355571327182399
11,0.6392831795599716
11,0.6437189496096523
11,0.6465578424414479
11,0.6389283179559971
11,0.6213626685592619
11,0.6407026259758695
11,0.6385734563520227
11,0.6449609652235628
11,0.6321859474804826
11,0.6357345635202271
11,0.6391057487579844
11,0.6421220723917672
11,0.6334279630943932
11,0.6353797019162527
11,0.6366217175301633
11,0.6318310858765082
11,0.6323633782824698
11,0.6373314407381121
11,0.6446061036195884
11,0.638041163946061
11,0.6398154719659332
11,0.638041163946061
11,0.6428317955997161
11,0.6428317955997161
12,0.6472675656493967
12,0.6257984386089425
12,0.6433640880056778
12,0.640347764371895
12,0.6481547196593329
12,0.6366217175301633
12,0.6422995031937544
12,0.6479772888573456
12,0.6465578424414479
12,0.6454932576295245
12,0.6405251951738822
12,0.6346699787083038
12,0.6470901348474095
12,0.6472675656493967
12,0.6408800567778566
12,0.6394606103619588
12,0.6391057487579844
12,0.6493967352732435
12,0.6417672107877928
12,0.6506387508871541
12,0.6401703335699077
12,0.6366217175301633
12,0.6385734563520227
12,0.6446061036195884
12,0.640347764371895
12,0.6385734563520227
12,0.6458481192334989
12,0.6483321504613201
12,0.6410574875798438
12,0.6456706884315118
12,0.6470901348474095
12,0.6444286728176012
12,0.6533002129169624
12,0.6415897799858056
12,0.6476224272533712
12,0.6383960255500355
12,0.6343151171043293
12,0.6446061036195884
12,0.6373314407381121
12,0.6383960255500355
12,0.631653655074521
12,0.6421220723917672
12,0.6389283179559971
12,0.6408800567778566
12,0.638041163946061
12,0.636444286728176
12,0.6391057487579844
12,0.6405251951738822
12,0.6444286728176012
12,0.643541518807665
12,0.630943931866572
12,0.6430092264017033
12,0.6472675656493967
12,0.6357345635202271
12,0.6469127040454223
12,0.6453158268275373
12,0.640347764371895
12,0.6556068133427964
12,0.6483321504613201
12,0.6291696238466998
12,0.64513839602555
12,0.6399929027679205
12,0.6515259048970902
12,0.6398154719659332
12,0.6438963804116394
12,0.6408800567778566
12,0.6440738112136267
12,0.64194464158978
12,0.6417672107877928
12,0.6430092264017033
12,0.6477998580553584
12,0.6414123491838183
12,0.6472675656493967
12,0.6352022711142654
12,0.6444286728176012
12,0.6352022711142654
12,0.6412349183818311
12,0.6541873669268985
12,0.6300567778566359
12,0.6481547196593329
12,0.6465578424414479
12,0.6417672107877928
12,0.6440738112136267
12,0.6517033356990773
12,0.6334279630943932
12,0.6373314407381121
12,0.6353797019162527
12,0.6408800567778566
12,0.6383960255500355
12,0.6414123491838183
12,0.6399929027679205
12,0.6328956706884316
12,0.6304116394606104
12,0.6346699787083038
12,0.630943931866572
12,0.6373314407381121
12,0.6414123491838183
12,0.6336053938963804
12,0.6428317955997161
12,0.6325408090844571
13,0.6462029808374734
13,0.6454932576295245
13,0.64513839602555
13,0.6479772888573456
13,0.6399929027679205
13,0.647444996451384
13,0.6579134137686302
13,0.6465578424414479
13,0.6407026259758695
13,0.6469127040454223
13,0.6426543647977289
13,0.6479772888573456
13,0.6398154719659332
13,0.6330731014904187
13,0.6428317955997161
13,0.63875088715401
13,0.6506387508871541
13,0.63875088715401
13,0.6442512420156139
13,0.6352022711142654
13,0.6422995031937544
13,0.6456706884315118
13,0.64513839602555
13,0.63875088715401
13,0.6492193044712562
13,0.6437189496096523
13,0.6469127040454223
13,0.6428317955997161
13,0.6483321504613201
13,0.6399929027679205
13,0.6378637331440739
13,0.6524130589070263
13,0.6407026259758695
13,0.6497515968772178
13,0.6437189496096523
13,0.6444286728176012
13,0.6557842441447835
13,0.652235628105039
13,0.6412349183818311
13,0.6391057487579844
13,0.649041873669269
13,0.6483321504613201
13,0.6437189496096523
13,0.6470901348474095
13,0.63875088715401
13,0.64194464158978
13,0.6472675656493967
13,0.6415897799858056
13,0.6460255500354861
13,0.649041873669269
13,0.6511710432931157
13,0.6415897799858056
13,0.6398154719659332
13,0.6533002129169624
13,0.647444996451384
13,0.6485095812633073
13,0.653832505322924
13,0.6438963804116394
13,0.6355571327182399
13,0.6449609652235628
13,0.6421220723917672
13,0.6438963804116394
13,0.6533002129169624
13,0.6442512420156139
13,0.6408800567778566
13,0.6392831795599716
13,0.6566713981547196
13,0.6472675656493967
13,0.6547196593328601
13,0.6426543647977289
13,0.6504613200851668
13,0.6524130589070263
13,0.6360894251242015
13,0.6456706884315118
13,0.6486870120652946
13,0.6525904897090135
13,0.64194464158978
13,0.6486870120652946
13,0.6449609652235628
13,0.6394606103619588
13,0.6454932576295245
13,0.6392831795599716
13,0.6488644428672817
13,0.6493967352732435
13,0.6511710432931157
13,0.643541518807665
13,0.6527679205110007
